Amplitude,PhaseShift,Omega,Beta
-43.21939047757635,88.10932083852234,1.0606734187490605,-45.257195016055725
154.61979120613722,3.4800571202777775,0.6946398100498439,-66.45161891333564
18.89878687477787,-58.55810421239826,1.066631110046757,-14.622245523005688
-17.3226077290862,20.62531323554785,1.5697287669644953,57.14255653555358
6.919696183309198,-26.7630286879604,1.920380244070443,23.755660281973846
44.82494062712389,53.37099613880483,1.0360236912325618,45.19115274026478
6.604846549114573,51.986099196877205,1.8965933761232743,20.528349808235433
-87.73857438272665,44.06575467385727,0.6052939188900757,-36.98682894288366
140.45053324702428,-71.85077124963732,1.6928998617366704,-81.39109606992723
35.606403086665736,-1.718418229848325,0.7800549657427875,-16.07512245919692
63.637322645142774,-36.530172616073955,1.3711122280257664,-71.70779115782557
161.1621712386741,-70.07009624120008,0.15453410032148734,-10.630551975651642
-166.6640787884466,4.68981685394823,1.442249187529116,85.04753381178276
130.8605008202361,-27.170162766434586,0.10736705799939737,18.045482343253326
133.41687134812173,37.840587372226395,1.4839970135482243,-72.72137584680846
-92.3835891401087,-11.97605556675812,1.373592182129036,66.9442048577753
19.222807554625792,24.366679272564127,1.3951802098245372,37.70800513265203
-124.82914316785163,83.01270029028151,1.3545917793973303,72.58263793213828
-53.968419731649895,-55.543634024934114,1.765365284144955,64.70280202507854
-19.379024830087587,67.7730210129391,0.07485258071541419,-86.43778117929267
8.018039250787298,36.26602268400097,1.8179951623872894,-24.860249585990644
163.10531902552668,69.91485537655223,0.08766681366527317,-11.882587654333832
61.29877201675276,-66.61978481189597,1.1094279575488046,-54.83236212020923
166.67439492525216,19.79978826937574,0.30629914080165666,-38.383098496784875
80.37341285647835,-79.93882861163513,0.17219758451775657,49.95701773723138
186.5588620683099,14.073955023926189,0.89684216500076,-70.49465419522545
14.21062902789133,-62.63567557651838,1.458596280714068,-30.237980422906595
-94.96506418532478,36.759763952546834,0.8367203035138038,-54.32811310564355
60.722912512857704,43.31292580225943,0.7269018155240276,44.80331443986387
38.57800089363604,50.248719345592065,0.7903441792973801,-22.67829439701424
-13.659642074002143,47.01748272834041,1.360838476864672,24.055954134291255
17.84032064877197,77.76548211778436,1.3432523375835659,-33.34222994344359
109.62815410300448,-89.15704732536554,0.29994552605161184,68.02782697220616
101.78690647322345,13.776633921348463,0.8680546072590954,-56.98639691357875
-111.99293674665792,56.45730409157204,0.3699577031825938,-7.613235002006135
43.29626207000296,34.21459962405811,1.087492930816032,46.43172321897242
21.366963235429182,-33.6539365467756,0.953337501690998,-28.046109111788006
35.18632616340463,17.301141687943414,1.055370649528559,-39.62063737200767
117.868039975069,72.90744208259272,0.6514027400264919,-82.5057631364179
-127.51761214504262,56.69391593038799,0.2928507573595167,76.61890517763433
35.227120373235515,-5.671242969984462,0.8038748706602639,-19.212685134075457
18.007172137058866,18.821248685052367,1.1243691162621998,-18.590358507946107
-68.28775589897023,-54.14783019055497,0.06844103125273078,55.64338351346004
51.796808879973916,21.060209614222202,0.828877222751295,38.09911038928868
131.46557454219538,-39.79680595439848,0.19577173511414403,51.015418385595495
-43.69002312173095,25.30071614084494,1.5741632740338474,-59.03385185320882
10.51956810223503,-63.223377453666075,1.6281866268835503,27.538685340697427
103.00808355920867,89.46616276095804,1.0710826536763065,62.97414073060099
40.09527161275431,-45.242293348449635,1.4808806725967847,-55.32050523516537
-22.910739915014176,-0.6976888831716934,1.4726648236732114,43.98448338201854
-130.67191997244737,-24.719998073332007,0.39665596315209006,-33.49514040875141
101.64246943862906,-74.04368405161401,1.272159096367947,-80.17241007054632
18.10226347716342,32.373446278553956,1.7737997577331388,-46.60871893294433
-104.813082585273,35.95530121385947,0.639913397662468,46.04581945988801
-17.65289185264404,-29.171316407959623,1.1652191885211676,-21.597415302068114
176.99024437461753,42.10894595187662,0.2307676789819973,-1.795865561164561
14.450392152551657,11.38075066074694,1.3131409541520542,23.430385226556126
39.59740908705344,-88.16186660253294,0.7390459532808541,-15.902649879068846
121.97412918493052,-6.324370416605518,1.655892952694544,-73.33666825129009
-5.9558262269011,-16.354052067983673,1.990707113138915,-19.769163771051865
-22.881663162942672,-3.2759448800022284,1.4366365754215351,-43.490268100180934
-81.78294192165556,-9.228112969928361,0.5303756887999626,-38.60371275414512
31.636443318838076,84.68147267032921,0.7879331138412105,7.740293126907019
-15.058147657680252,-81.39373877304439,0.20950789495389766,61.83458358809182
43.81507323206411,51.35746608997604,1.0958611938886875,-47.340679642456536
60.7624180069483,56.07357348302605,0.8113710455413305,41.81609144214647
-144.87560426751273,-31.29962431490651,1.9983232437236012,79.84283545239725
-72.24405134139845,89.93782231487367,0.04182010216489001,66.37513021848216
176.38778367747665,6.414627811988112,1.8387922300103627,-78.79760085156286
11.820236194252882,-20.848162162171647,1.5475683345857068,-27.96427467578581
-39.0001014406629,-42.139561581580374,1.6181393311913579,-57.330123008069904
-41.12759596011338,-48.170981983552224,1.4490299548181171,-55.1286915585724
-55.126745739511335,-7.64751696426228,0.9315139642138767,-80.50177247602015
67.0768705072764,70.24113168779883,0.32120797170049264,-4.3761792297454605
-6.538642408957799,66.24112515974221,0.9753754787013911,16.515734178570113
-12.141125628377452,-29.749011748083497,1.5463263448066624,-29.006748338412905
-105.39590476728212,-80.74735525966759,1.0522557099828733,-87.43043332336438
4.1399901421563925,-65.49641696152402,1.252066308347763,49.436165153032306
54.297091170723064,45.197295845642344,0.9690255897047684,66.76197940097663
17.442566896094164,-77.88050230637526,1.4647054667293944,-36.65317029808456
-117.4094246880299,19.302258950753995,0.44382522418020715,32.06075317118466
15.595510963470634,15.732593332836089,1.5346361599886844,-35.938273393001744
-174.65464030136405,86.13368933199138,1.5116165104607893,79.08870147143082
174.60619306791904,51.1012967067569,0.603525262199641,-75.52968207035428
75.5850165739028,-78.11398484819149,0.46179057111259003,-24.521768507337782
-19.881699347328254,33.31241949829301,1.152185413874896,26.258651454942296
53.52700436444039,-46.403294854701265,1.637038251859326,-71.48191457084076
105.72081134685038,21.41301190457314,0.7289920213345551,-86.46769933448142
89.61384804712986,84.17669136859854,0.48162332157890203,73.47117284191572
63.17669010355301,4.342452157968111,0.5715098588820801,12.292488179527894
125.35176782925669,18.50174985853559,0.7517627710561349,78.19911285503531
-1.755858058786032,28.47256015700026,0.10268010882686013,8.537238593732823
-130.74565717899316,-5.251850563877753,1.5390928110057258,87.67423878064909
-28.598000563689936,-50.840913848318145,1.2095031255963609,40.53943481227179
7.473950083066607,-33.020989259207894,1.7135713632289968,15.75984603801453
27.71492021234755,71.581305035967,0.9352802662980255,-22.282104969886788
166.31488609845053,74.27139601802904,0.3176774267170533,-43.784357904913165
4.492402513009807,48.375240897024895,0.078989403698338,18.54363480851076
77.71509114529601,30.194434538431125,0.037164670700208534,-84.084074210133
-81.54800413834543,-63.34130304016698,0.4896287811097371,0.7684463783203626
64.7867150596847,78.47581315744463,0.18150659707946318,29.035388804495426
146.7428912622679,76.30282870724105,0.4325543450033396,77.81237454999459
98.20415201036587,40.10313391389738,0.8812479316870461,-68.3631236743567
23.233554086745485,-73.373697963127,1.4236835735016449,43.50411545039091
30.546734671177546,-54.65947217847907,0.24573450829181964,-24.047544009945128
-9.545472304281331,-27.513990804847467,1.922464360012845,-35.34953195305627
113.70818560700837,87.89193834509271,0.8232932668702957,62.33164829712362
19.491162688920895,42.70615910823253,1.8531116288722622,-86.0516166267136
-105.98253404310277,41.78533824457142,0.4087419515068284,-61.004566592747395
33.471606708279644,-79.37132851186666,1.335460106878157,48.93470088302507
-4.748307347071233,6.945393265326473,1.7825694077668972,21.06795400757764
16.341465364298813,26.00310600899367,1.2883309036016006,-68.98251323014914
-28.972799061767518,-15.145052065302835,1.2019652931380893,-78.11303098219152
-160.5786006268176,2.339031118323888,0.6390960155923187,84.2604715639001
8.777259392740964,-73.25830683582845,1.8420796543182796,30.150410460682167
-80.43021249345131,-28.40797909771627,0.09843312547211286,-10.52538808505986
-86.0996608284217,46.765845768285885,0.6921862398378806,-67.07627460521815
-6.579222174406656,-24.99973640754989,1.9728031414456626,-24.29652149200342
30.75727392519445,-74.85410949845864,1.4532770441518372,50.42017456921303
-179.25519107024795,85.08680081254795,1.9515452309827723,-89.5439547551068
-73.3854627165745,-75.1273189044472,0.9448203611671022,-75.18306523134525
-70.26904306326725,-84.15235752597282,0.3399405576927169,0.43205917839804897
-14.451268034310965,-49.40181350964757,1.169483015626097,4.9103138425779775
12.134608193582618,48.679388496433916,1.5788488607301565,-30.042812260267276
-30.109306690534794,79.75401296293981,0.2681473092952889,-61.29165313130174
-76.48487307431273,-61.89789704064357,0.32175290802485396,32.2449054085489
-47.886821439359636,62.00947668064359,0.10362008480068513,-20.031071553545416
-142.23756193704924,-67.62894668120568,0.5839284973879613,57.71572794253774
24.340030235635055,30.500473016633308,1.4678591997177588,45.59286170025052
-9.980833221830206,82.35173220323858,1.521731338831316,19.379409379835963
19.752952181348643,53.948356291899074,1.1605075546394656,-26.24141592256038
-34.309422359587174,-23.15028349306776,1.0020951299363081,36.30289355217063
-25.136229728811358,1.2245365416336824,0.8919030164529537,7.448502055991227
7.246767542037385,-67.86517005720127,1.6455226193846149,-2.958254737462113
-8.010113651304593,-57.88604449038093,1.5854133834369146,-8.18142855007575
-54.39071329932031,-34.034546871394234,0.6591984585719886,-76.53766347142627
146.0591054098452,-18.634120802457332,0.8435392075799101,80.35434273967638
47.2573051756555,-7.997606661862335,0.6462752380180706,-5.070086398995841
50.085573929424406,-50.057319590720184,1.1726003318600635,52.26650078380035
-182.2406925663576,54.495125326176606,1.0449234483297156,82.949011187868
196.9727091096653,38.023070091003945,1.8596036907521478,-86.9777766935239
-18.733759565268215,-11.04526757664567,1.1143395545531398,19.719073504224795
75.84554261872898,72.06935949878903,0.5786686270418703,77.74123455047425
24.072181626399498,-2.2191603660552772,1.1294951552662464,-31.565463252680637
18.048878018045656,31.714757611149253,0.17730236617015008,22.345481054138247
139.3303642295039,-20.273045058111535,0.5869822529098807,67.42158270675995
-178.38920678048038,53.127427304705094,0.5149176893285111,-51.20192733395695
-13.510307817093247,81.86233901650684,1.9377630328989037,-44.30257321632328
40.37193674962484,5.173004441091734,1.218849241048322,-49.68457997195386
54.23847421429036,8.299666261597224,0.6853863098513957,-57.82138265034646
147.84772573491318,86.97591776389416,0.1889676864155506,-34.14835487649429
-157.96321783786982,75.5860647604828,0.033048693205254984,63.548379086972375
169.50442254258581,-32.40770320450448,1.1901047482645697,72.31959994454755
22.224256578952968,14.363758378930626,1.959529040669933,-54.27571789459459
-25.081819116068186,48.92824060665998,1.3405008169781678,42.721606213758236
65.2361237530962,-47.714333901918216,0.8285403499601048,-61.74132105090797
26.257603299710553,21.63370342033477,0.44785956013026806,-62.81581619929746
48.6534871658086,21.87349199537799,0.43586562298664233,-16.84879340642061
-59.06105476876883,67.41410023057932,0.3492978661285363,81.3475538442741
32.556855335283366,54.05774003262229,1.594634356437747,54.59607376672423
-147.9782005024498,-3.00807175223639,0.3516096148396894,-52.81196284373725
-18.848810622045466,82.77136399979233,1.0298482288357695,-7.247862619194734
59.018123834912274,80.50030595244547,0.1968115939951497,-63.66202000236901
-192.32392091629643,-67.48313315239409,0.36082840360704144,-7.723453139487674
6.890986228065393,-70.83145350261668,1.834400021083431,-19.419942824350528
59.49525092262087,-69.31725777209161,0.6989245065469821,-50.394600713007705
21.01379674560069,-83.55812930315328,1.5921628072716656,-45.37236607572716
