Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
8.342583497481682,8.799867927868858,9.176364537365648,9.46856567757808,9.673790045577434,9.790176526249034,9.816677904365335,9.753056572143349,9.599883478008874,9.358540604178682,9.031226285051577,8.620961744984593,8.131596404490223,7.567808843393772,6.935099885428555,6.239774145582056,5.488906611593848,4.690291442409293,3.8523711500386795,2.984145630864481,2.0950620209751447,1.1948879160817276,0.29357194104999607,-0.5989032032275905,-1.4726693982642851,-2.3181175122968933,-3.126032016074342,-3.8877112083451877,-4.595069762660951,-5.240721830664209,-5.818044486442721,-6.321222702787895,-6.745278181625736,-7.086085134928844,-7.34037649686348,-7.505744053933457,-7.580635650371183,-7.564352023180993,-7.4570450160212,-7.259717986346615,-6.974228227566897,-6.6032902478527244,-6.150477850383722,-5.620222218477451,-5.017802695871623,-4.349326736276963,-3.621695633841393,-2.842553170410183,-2.020215223288981,-1.163579618882916,-0.2820169923454669,0.6147550256950813,1.5168105046213654,2.4141618053975784,3.2969083191654733,4.155381378370403,4.9802797097854326,5.762790664435298,6.494693729337805,7.16844433507255,7.777237538255776,8.31505260729656,8.776680736313278,9.1577389667332,9.454673870263452,9.66475864617105,9.786087048380935,9.817567041748752,9.758916358349875,9.610661250723105
-62.64449007868342,-63.224657003192924,-63.70442567967124,-64.08579417730179,-64.3705866606639,-64.56029616416382,-64.65597734368015,-64.65817994853869,-64.56691677324332,-64.38166293165548,-64.10138638091206,-63.72461270675079,-63.24953026595726,-62.674144804275706,-61.99649543607698,-61.21494597438899,-60.32856631148575,-59.33761674630627,-58.24414228875246,-57.05267221008388,-55.77100076610652,-54.41099741155606,-52.989360568099244,-51.528193468506736,-50.05525368030797,-48.60372297853901,-47.21137411717169,-45.91908147217721,-44.76872579148495,-43.800656759806785,-43.050969914121296,-42.54890063378918,-42.31462831470409,-42.357728690210955,-42.676432545060514,-43.25776295760542,-44.07853791441866,-45.10713949275199,-46.305865341145086,-47.633603757931105,-49.04853060853795,-50.510533708389154,-51.98313284920271,-53.434766154191934,-54.839426894989145,-56.176729774832886,-57.43154365975603,-58.593345756201714,-59.65543898654971,-60.61414340994798,-61.4680365480496,-62.21728490448455,-62.8630838808903,-63.407206438457614,-63.85165111732323,-64.19837560500392,-64.44910116612988,-64.60517448803341,-64.66747586599757,-64.63636553066755,-64.51166297470628,-64.29265722231669,-63.978149068586816,-63.56652940166841,-63.05590079515312,-62.444252521288334,-61.72970172754452,-60.9108152277082,-59.98702632451569,-58.959158025362534
-50.72829221882186,-49.31773752345942,-47.92735117531687,-46.615839204893824,-45.445878487656884,-44.47922181049844,-43.770923049671694,-43.3635660191535,-43.28247823219174,-43.532773012394195,-44.09874335975062,-44.94571449665998,-46.02402783203007,-47.27445132406139,-48.634074595731754,-50.041727739256885,-51.44217610986436,-52.78871381014039,-54.04417026926578,-55.18063395976661,-56.17832941443789,-57.02407559672392,-57.709662215305414,-58.230364275054455,-58.5837129636239,-58.76856935445485,-58.784507140455545,-58.6314949630152,-58.30986921844186,-57.82059642554408,-57.16583310072714,-56.34979347866139,-55.37992344107168,-54.26834402312388,-53.03346243273437,-51.701551427614206,-50.30798200540259,-48.89769416625268,-47.524461820436564,-46.24861048281531,-45.13310811171983,-44.238329771570925,-43.61618228814117,-43.304526485973035,-43.32286056873051,-43.670027790016285,-44.324353649382,-45.24618841579551,-46.38240533667275,-47.672060014836056,-49.05223840133638,-50.46317338457712,-51.85198206572897,-53.174767713368745,-54.39720210645434,-55.49394869529165,-56.44737281698856,-57.24594552997617,-57.882643285494076,-58.353530579916175,-58.656618828441744,-58.79103285048646,-58.756484315540526,-58.553041523011984,-58.18118836216204,-57.64217443062685,-56.93866598832456,-56.07570639719986,-55.061976757086526,-53.911303982475594
-72.69592250637562,-73.3249961534551,-73.85701960768272,-74.29682689666909,-74.64887647960856,-74.91700928877437,-75.10429880313947,-75.21296219841894,-75.24431090417637,-75.19872656041747,-75.07565470506992,-74.87361404485758,-74.59022444192856,-74.2222623785432,-73.76575921122381,-73.21616547455795,-72.5686140828699,-71.81832618971579,-70.96121426215613,-69.994744151484,-68.91911494633662,-67.73879130972482,-66.46436301340223,-65.11459551798693,-63.718368687443174,-62.31600034858467,-60.95928529744823,-59.70956316041551,-58.63338144014217,-57.79588507128256,-57.25281906303135,-57.04269249153589,-57.180903070836166,-57.65729175913978,-58.43776210940235,-59.469542695186824,-60.68876194108137,-62.02855555712163,-63.426063520358404,-64.82727367575869,-66.18943195192843,-67.48135996135545,-68.68233950576706,-69.7802535733154,-70.76952764597465,-71.64921455642917,-72.42138928063578,-73.08989738475391,-73.65943139301059,-74.13487911522576,-74.52088164077688,-74.82154448294624,-75.04025578433831,-75.1795765516246,-75.2411778035489,-75.2258077980156,-75.13327930926782,-74.96247270176366,-74.71135585141762,-74.37702738738105,-73.955795851454,-73.44331472480057,-72.83480221359862,-72.12538517049751,-71.3106176473698,-70.3872337902518,-69.35419685038168,-68.21409186111116,-66.97486555795156,-65.6518276899915
5.762408373028173,5.940710359043284,6.071070963860712,6.153210324519797,6.186953611637693,6.172229344396546,6.109068689864598,5.997605769350856,5.838078961889885,5.6308331623446435,5.376322919005199,5.0751163430353765,4.727899649902437,4.335482161432546,3.898801567010829,3.4189292145862735,2.8970751776986785,2.3345928250972947,1.7329826062230596,1.0938947605191593,0.41913066282509065,-0.2893574675802069,-1.0294687393209063,-1.7989578476591839,-2.595441572127382,-3.4164076015651115,-4.259225701452103,-5.121161157960346,-5.999390349400583,-6.891018212888176,-7.793097296614663,-8.702648020590145,-9.616679715239869,-10.532211971171181,-11.44629581708622,-12.356034247231879,-13.258601644599132,-14.151261689607427,-15.031383403353631,-15.896455045872653,-16.744095668889642,-17.572064204692932,-18.378266053651256,-19.160757208655653,-19.91774602222971,-20.647592778932548,-21.3488072806078,-22.020044684519387,-22.660099854751824,-23.267900496361825,-23.842499341028798,-24.383065644035387,-24.888876237107972,-25.3593063617479,-25.79382048485542,-26.191963274171385,-26.553350886581846,-26.87766269864245,-27.164633586525,-27.41404684247635,-27.625727797108507,-27.799538201528687,-27.93537141044337,-28.03314839678661,-28.092814619899297,-28.114337762522748,-28.097706346522962,-28.04292923295294,-27.950036008392992,-27.81907825607387
-71.15642515281873,-71.160700612108,-71.1649426868318,-71.1691509429382,-71.17332495042342,-71.1774642833612,-71.18156851993186,-71.1856372424508,-71.1896700373964,-71.19366649543751,-71.19762621146036,-71.20154878459499,-71.2054338182412,-71.20928092009397,-71.21308970216845,-71.21685978082442,-71.22059077679023,-71.22428231518644,-71.22793402554875,-71.23154554185066,-71.2351165025256,-71.23864655048864,-71.24213533315763,-71.24558250247411,-71.24898771492362,-71.25235063155559,-71.25567091800292,-71.25894824450101,-71.26218228590645,-71.26537272171524,-71.26851923608068,-71.27162151783078,-71.27467926048539,-71.27769216227273,-71.28065992614583,-71.28358225979828,-71.28645887567984,-71.28928949101157,-71.29207382780064,-71.29481161285466,-71.29750257779592,-71.30014645907492,-71.3027429979839,-71.30529194066972,-71.30779303814673,-71.31024604630896,-71.31265072594226,-71.315006842736,-71.31731416729434,-71.31957247514751,-71.3217815467624,-71.32394116755307,-71.32605112789095,-71.32811122311465,-71.33012125353946,-71.33208102446679,-71.33399034619296,-71.33584903401805,-71.33765690825426,-71.339413794234,-71.34111952231788,-71.34277392790221,-71.34437685142643,-71.34592813838009,-71.34742763930973,-71.34887520982544,-71.35027071060712,-71.35161400741062,-71.35290497107343,-71.3541434775204
63.31602515932947,64.58585259172595,65.756655254196,66.81504248041183,67.75406559432493,68.57134502090621,69.26747577725097,69.84476464630342,70.30628289929722,70.65518657944698,70.89424840954304,71.0255503387224,71.0502964333662,70.9687183240127,70.78005803913334,70.4826253807557,70.07393923891715,69.55097472320624,68.91055066341652,68.1499038964742,67.26750505279679,66.26416974895764,65.14449997392761,63.918640257228525,62.60423854460384,61.22835666859302,59.82889571726269,58.45494109695677,57.1653859367593,56.02536810933345,55.10050893763192,54.44959354505338,54.116962239776434,54.12621475082773,54.476686054014046,55.1435472301345,56.08150662827458,57.23121632855503,58.52690480115491,59.903640523823405,61.30298562261904,62.67643635386976,63.9866930125617,65.20724042242675,66.3208826573575,67.31782051127679,68.19369661291388,68.9478543805446,69.58191453676734,70.09868088842586,70.50133889881978,70.79289273743096,70.9757863714246,71.05166286109447,71.02122797998848,70.88419695775052,70.63931560786443,70.28445933971268,69.81682589199913,69.23325025606216,68.53068272578086,67.7068815171447,66.76137587724898,65.69674668540236,64.5202380402454,63.24564150056931,61.895273584791404,60.50170011725115,59.1086818112813,57.77070046450785
-51.07033350428738,-51.30340769857369,-51.53236315251226,-51.757150571083514,-51.97772490194618,-52.194045139302304,-52.406074129334975,-52.613778377752666,-52.81712785992102,-53.016095834014095,-53.21065865756791,-53.40079560777415,-53.58648870580765,-53.76772254544086,-53.94448412615921,-54.11676269095585,-54.28454956895017,-54.44783802294345,-54.606623101996924,-54.760901499090316,-54.91067141389621,-55.05593242068282,-55.19668534133942,-55.3329321235003,-55.46467572372859,-55.591919995707336,-55.71466958337339,-55.832929818920334,-55.94670662558712,-56.05600642514317,-56.16083604997415,-56.261202659668875,-56.3571136620041,-56.44857663822212,-56.53559927249474,-56.618189285467174,-56.69635437177543,-56.77010214143283,-56.839440064982625,-56.90437542231663,-56.96491525506286,-57.02106632244879,-57.07283506055108,-57.1202275448469,-57.163249455986985,-57.20190604871583,-57.23620212386957,-57.26614200338799,-57.29172950828311,-57.312967939512454,-57.329860061711926,-57.34240808974894,-57.35061367806354,-57.35447791277126,-57.354001306508586,-57.34918379600806,-57.340024742397354,-57.326522934222666,-57.308676593204396,-57.286483382738645,-57.25994041916607,-57.229044285834895,-57.19379104999253,-57.15417628254595,-57.11019508073783,-57.06184209379117,-57.00911155158166,-56.95199729640246,-56.89049281789202,-56.824591291200704
-84.43809534829025,-84.41131789370819,-84.3832023177805,-84.35381601522732,-84.32323218682174,-84.29153004489204,-84.25879499534611,-84.22511878944215,-84.19059963809528,-84.15534228114763,-84.11945800376704,-84.083064592003,-84.04628621954872,-84.00925325796354,-83.97210200303107,-83.93497431059083,-83.8980171361081,-83.86138197345605,-83.82522418988364,-83.78970225593159,-83.75497687112549,-83.72120998859008,-83.68856374425401,-83.6571992989908,-83.62727560479703,-83.59894810886041,-83.57236741201619,-83.54767790052901,-83.52501637225625,-83.504510679943,-83.48627841556389,-83.47042566018074,-83.45704582365505,-83.446218597703,-83.43800904419105,-83.4324668382653,-83.42962568293758,-83.42950290820198,-83.43209926374135,-83.43739890994233,-83.44536960742346,-83.45596310076107,-83.46911568773366,-83.4847489613561,-83.50277070837849,-83.52307594489862,-83.5455480673686,-83.57006009562168,-83.59647598362649,-83.62465197348317,-83.65443796866927,-83.68567890365779,-83.71821608867883,-83.75188851048212,-83.78653407237172,-83.82199075941571,-83.85809771748012,-83.89469623749454,-83.93163063904414,-83.96874904992416,-84.00590408062823,-84.04295339483343,-84.07976017875835,-84.11619351379726,-84.15212865806824,-84.18744724346462,-84.22203739548571,-84.25579378356291,-84.28861760982242,-84.32041654426101
-10.749077704194391,-10.529283177003572,-10.407373966050786,-10.384660923545761,-10.461388095582988,-10.636730837629587,-10.908802244525365,-11.274668517349875,-11.73037460247485,-12.270981938685571,-12.89062033966022,-13.582555856009973,-14.339275881061008,-15.152591816947002,-16.013758386889364,-16.9136073004594,-17.842691621118842,-18.791436030797456,-19.750287398262195,-20.709859753808335,-21.661068002091497,-22.595245441423113,-23.50424130558124,-24.38049595692717,-25.21709286845942,-26.00778797465636,-26.74701821393971,-27.42989204158632,-28.052165322375494,-28.610206323031473,-29.100953554960093,-29.521870027289612,-29.870897125291474,-30.14641089299782,-30.34718302399327,-30.472348389699675,-30.521380483981474,-30.494075746970026,-30.390547348817613,-30.211228656549537,-29.956886260043355,-29.62864208017985,-29.228003708249325,-28.75690171987642,-28.217732265557526,-27.61340277031231,-26.94737809686598,-26.223724074733752,-25.447144920568192,-24.623010833877334,-23.75737201317501,-22.856955563443037,-21.929142302928955,-20.981921342447833,-20.023821478411552,-19.06381983803631,-18.111229720689263,-17.17557103688423,-16.26642798604925,-15.393299480196346,-14.565448200285118,-13.79175401796437,-13.080576855812398,-12.439632993884505,-11.87588751240581,-11.395464169193287,-11.00357272183295,-10.704452665459796,-10.501331666915297,-10.396396680116219
